product_id,Name,Published,Is_featured?,Short_description,Description,Date_sale price_starts,Date_sale_price_ends,Tax_class,In_stock,Stock,Low_stock_amount,Allow_customer_reviews,Sale_price,Regular_price,Cost,Margin,Categories,product_image
,Kellogg's Crunchy Nut Granola 380G,0,0,,,,,zero-rate,1,5,2,1,,2.99,2.3,30%,Breakfast,https://desismart.co.uk/wp-content/uploads/2023/06/Granola.jpeg
,Kelloggs Cornflakes 500G,0,0,,,,,zero-rate,1,7,2,1,,2.99,2.24,33%,Breakfast,https://desismart.co.uk/wp-content/uploads/2023/04/Kelloggs-Cornflakes-500g.jpg
,Kelloggs Pop Tarts Choctstic 8 X 48G,0,0,,,,,zero-rate,1,6,2,1,,2.99,2.23,34%,Breakfast,https://desismart.co.uk/wp-content/uploads/2023/04/Kelloggs-Pop-Tarts-Choctstic-8-x-48g.jpg
,Desi Paneer 226G,0,0,,,,,zero-rate,0,0,2,1,,2.69,1.89,42%,Breakfast,https://desismart.co.uk/wp-content/uploads/2023/05/Desi-Paneer-226g.jpg
,Clover 500G,0,0,,,,,zero-rate,0,0,2,1,,2.59,2.19875,18%,Breakfast,https://desismart.co.uk/wp-content/uploads/2023/05/Clover-500g-PM259.webp
,B St Seeded Burger Buns 6Pc,0,0,,,,,zero-rate,0,0,2,1,,2.49,1.35,84%,Breakfast,
,B St Seeded Mega Burger Buns 4Pc,0,0,,,,,zero-rate,0,0,2,1,,2.39,1.35,77%,Breakfast,
,Onken Natural Set Yog 450G,0,0,,,,,zero-rate,0,0,2,1,,2.09,1.39,50%,Breakfast,
,I Cant Believe Its not butter 450G,0,0,,,,,zero-rate,0,0,2,1,,2,1.37375,46%,Breakfast,
,Sofra Tortilla 25Cm 630G,0,0,,,,,zero-rate,0,0,2,1,,1.99,1.59,25%,Breakfast,https://desismart.co.uk/wp-content/uploads/2023/05/SOFRA-TORTILLA-25CM-630G.jpg
,Elephant Atta Chappatis 8Pk,0,0,,,,,zero-rate,1,3,2,1,,1.85,1.36,36%,Breakfast,https://desismart.co.uk/wp-content/uploads/2023/06/Elephant-Atta-Chappatis-8Pk.jpg
,800G Kingsmill Medium Wholemeal,0,0,,,,,zero-rate,0,0,2,1,,1.69,1.2,41%,Breakfast,
,800G Kingsmill Thick Wholemeal,0,0,,,,,zero-rate,0,0,2,1,,1.69,1.2,41%,Breakfast,
,800G Kingsmill Medium 50/50,0,0,,,,,zero-rate,0,0,2,1,,1.59,1.2,33%,Breakfast,
,800G Kingsmill Thick 50/50,0,0,,,,,zero-rate,0,0,2,1,,1.59,1.2,33%,Breakfast,
,800G Kingsmill Medium Soft White,0,0,,,,,zero-rate,0,0,2,1,,1.49,1.15,30%,Breakfast,
,800G Kingsmill Thick Soft White,0,0,,,,,zero-rate,0,0,2,1,,1.49,1.15,30%,Breakfast,
,Cadbury Milk Chocolate Spread 80G,0,0,,,,,vat-20,1,5,2,1,,1.49,1.6296,-9%,Breakfast,https://desismart.co.uk/wp-content/uploads/2023/06/Cadbury-Milk-Chocolate-Spread-80G.webp
,Pitta Bread Flame Baked 6Pc,0,0,,,,,zero-rate,0,0,2,1,,1.29,0.95,36%,Breakfast,https://desismart.co.uk/wp-content/uploads/2023/06/Pitta-Bread-Flame-Baked-6Pc.webp
,B/One Snitch Tuna 160G,0,0,,,,,zero-rate,1,5,2,1,,0.99,0.68,46%,Breakfast,https://desismart.co.uk/wp-content/uploads/2023/06/B-One-Snitch-Tuna-160G.jpg
,Es Buttery Spread 250G,0,0,,,,,zero-rate,0,0,2,1,,0.75,0.52437,43%,Breakfast,
,Village Instant Upma Mix 1Kg,0,0,,,,,zero-rate,0,0,2,1,,2.99,2,50%,Breakfast,https://desismart.co.uk/wp-content/uploads/2022/06/IMG_20220723_090257-1-removebg-preview.png
,Pot Noodle Chicken & Mushroom 90G,0,0,,,,,zero-rate,1,12,2,1,,1.25,0.92,36%,Breakfast,https://desismart.co.uk/wp-content/uploads/2023/04/Pot-Noodle-Chicken-Mushroom-90g.jpeg
,Burger Buns 12Pc,0,0,,,,,vat-20,0,0,2,1,,3.49,2.4,45%,Breakfast,
,Anil Ragi Semia 450G,1,0,,,,,zero-rate,1,3,2,1,,1.89,1.35,40%,Breakfast,https://desismart.co.uk/wp-content/uploads/2023/06/Anil-Ragi-Vermicelli.jpg
,Bikano Suji Rusk 600g,1,0,,,,,zero-rate,1,4,2,1,,2.99,2.08,44%,Breakfast,https://desismart.co.uk/wp-content/uploads/2023/06/Bikano-Suji-Rusk-600g.jpg
,Indomie Chicken Noodles 75g,1,0,,,,,zero-rate,1,4,2,1,,0.59,0.31,90%,Breakfast,https://desismart.co.uk/wp-content/uploads/2023/07/Indomie-Chicken-Noodles-75g.jpg
,Kissan Mango Jam 500g,1,0,,,,,zero-rate,1,4,2,1,,3.25,2.25,44%,Breakfast,https://desismart.co.uk/wp-content/uploads/2023/09/Kissan-Mango-Jam-500g.webp
,Md Mixed Fruit Jam 500G,1,0,,,,,zero-rate,1,1,2,1,,2.99,1.83,63%,Breakfast,https://desismart.co.uk/wp-content/uploads/2023/09/Md-Mixed-Fruit-Jam-500G.jpg
,Saras Elachi rusk 200g,1,0,,,,,zero-rate,1,3,2,1,,1.19,0.75,59%,Breakfast,https://desismart.co.uk/wp-content/uploads/2023/10/download-10-2.jpeg
,Saras Toast Sugarfree 200G,1,0,,,,,zero-rate,0,0,2,1,,1.19,0.9,32%,Breakfast,https://desismart.co.uk/wp-content/uploads/2023/10/Saras-Toast-Sugarfree-200G.jpeg
,Saras Toast Suji 200G,1,0,,,,,zero-rate,0,0,2,1,,0.99,0.7,41%,Breakfast,https://desismart.co.uk/wp-content/uploads/2023/10/Saras-Toast-Suji-200G.jpeg
,Saras Khari Methi  200G,1,0,,,,,zero-rate,0,0,2,1,,1.49,1,49%,Breakfast,https://desismart.co.uk/wp-content/uploads/2023/10/Saras-Khari-Methi-200G.jpg
,Saras Khari Masala  200G,1,0,,,,,zero-rate,0,0,2,1,,1.49,1,49%,Breakfast,https://desismart.co.uk/wp-content/uploads/2023/10/Saras-Khari-Masala-200G.jpeg
,Parle Premium Rusk 600G,1,0,,,,,zero-rate,1,2,2,1,,2.99,2,50%,Breakfast,https://desismart.co.uk/wp-content/uploads/2023/10/Parle-Premium-Rusk-600G.jpg
,Kissan Fruit Mix Jam 500G,1,0,,,,,zero-rate,1,5,2,1,,3.25,2.2,48%,Breakfast,https://desismart.co.uk/wp-content/uploads/2023/10/download-7-3.jpeg
,Karachi Chai Biscuits 400g,1,0,,,,,,1,,,1,,4.49,2.99,50%,Breakfast,https://desismart.co.uk/wp-content/uploads/2024/03/wed27nt06paz536kmxjk3lkrszn1.jpeg
,Nutella Spread 350G,1,0,,,,,zero-rate,1,5,2,1,,3.15,2.33,35%,"Breakfast, Chocolates",https://desismart.co.uk/wp-content/uploads/2023/06/Nutella-Spread-350G.jpeg
,Nutella Spread 200G,1,0,,,,,zero-rate,1,5,2,1,,1.9,1.47,29%,"Breakfast, Chocolates",https://desismart.co.uk/wp-content/uploads/2023/06/Nutella-Spread-200G.jpg
,MTR Cuppa Poha 80g (BBD 07/23),0,0,,"Range of wholesome & tasty breakfast, ready in 3 minutes, with just boiling water.",,,zero-rate,0,,2,1,,1.25,1.11,13%,"Breakfast, Clearance, Groceries > Attas & Flours > Instant Cook",https://desismart.co.uk/wp-content/uploads/2022/10/MTR_Cuppa_Poha_80g-removebg-preview.png
,MTR Uttappam Mix 500G BBD 12/22,1,0,,"<p class=""p1"">Tasty and wholesome Uttapams. Add a pleasant surprise to your breakfast. Savour these traditional fluffy South Indian pancakes with a host of accompaniments, in next to no time!</p>\n<p class=""p1"">Tasty Tip:</p>\n<p class=""p1"">Serve hot with MTR Sambar, Coconut chutney and Potato.</p>",,,zero-rate,1,1,2,1,,0.99,1.19,-17%,"Breakfast, Clearance, Groceries > Attas & Flours > Ready / Instant Mix",https://desismart.co.uk/wp-content/uploads/2022/05/MTR_Uttappam_Mix_6x500g-removebg-preview.png
,MTR Vada Mix 500G BBD 10/22,0,0,,"The perfect way to make the perfect vadas - crisp and golden on the outside, soft and delicious on the inside. A delicious traditional breakfast, made ready with an instant mix batter.\n\nTasty Tip:\nServe with coconut chutney and MTR sambar.",,,zero-rate,0,0,2,1,,0.99,1.5,-34%,"Breakfast, Clearance, Groceries > Attas & Flours > Ready / Instant Mix",https://desismart.co.uk/wp-content/uploads/2022/05/MTR_Vada_Mix_6x500g-removebg-preview.png
,MTR Khatta Meetha Poha 3m Bfast 160G,0,0,,Make your mornings easier with MTR Poha. Enriched with crunchy peanuts and a dash of lemon,,,zero-rate,0,0,2,1,,1.49,1,49%,"Breakfast, Groceries > Attas & Flours > Instant Cook",https://desismart.co.uk/wp-content/uploads/2022/05/MTR_Khatta_Meetha_Poha_24x160G-removebg-preview.png
,MTR Dal (Lentil) Oats 144G,0,0,,,,,zero-rate,0,0,2,1,,1.49,1,49%,"Breakfast, Groceries > Attas & Flours > Instant Cook",https://desismart.co.uk/wp-content/uploads/2022/06/Screenshot_from_2022-06-08_17-07-45-removebg-preview1.png
,MTR Poha 3 Min Breakfast 160G,0,0,,"Range of wholesome & tasty breakfast, ready in 3 minutes, with just boiling water.",,,zero-rate,0,0,2,1,,1.39,1,39%,"Breakfast, Groceries > Attas & Flours > Instant Cook",https://desismart.co.uk/wp-content/uploads/2022/05/MTR_Poha_24x160G-removebg-preview.png
,MTR Vermicelli Upma 3 Min Breakfast 160G,0,0,,MTR 3 Minute Seviyan Upma,,,zero-rate,0,0,2,1,,1.39,1,39%,"Breakfast, Groceries > Attas & Flours > Instant Cook",https://desismart.co.uk/wp-content/uploads/2022/05/MTR_Vermicelli_Upma_24x160g-removebg-preview.png
,Priya Vermicelli Plain 1Kg,1,0,,,,,zero-rate,1,2,2,1,,3.49,1.91,83%,"Breakfast, Groceries > Attas & Flours > Instant Cook",https://desismart.co.uk/wp-content/uploads/2023/10/download-13.jpeg
,Priya Vermicelli Rstd 400G,1,0,,,,,zero-rate,1,3,2,1,,1.49,1.04,43%,"Breakfast, Groceries > Attas & Flours > Instant Cook",https://desismart.co.uk/wp-content/uploads/2023/10/download-12.jpeg
,MTR Khaman Dhokla Mix 500G,0,0,,"This deliciously light and fluffy snack comes to you from Gujarat. This finger-licking traditional snack can be rustled up in an instant to satisfy those hunger pangs.\n\nTasty Tip:\nServe with Pudina (mint) chutney or tamarind chutney.",,,zero-rate,0,,2,1,,1.99,1.51,32%,"Breakfast, Groceries > Attas & Flours > Ready / Instant Mix",https://desismart.co.uk/wp-content/uploads/2022/05/MTR_Khaman_Dhokla_Mix_6x500g-removebg-preview.png
,MTR Rice Idli Mix 500g,1,0,,"Now you can relish a plateful of those soft, fluffy, light-as-air idlis. A hallmark of traditional South Indian cuisines, this delicious traditional breakfast will now be ready to serve in a matter of minutes.\n\nTasty Tip:\nServe hot with MTR sambar, chutney and potato curry.",,,zero-rate,0,0,2,1,,2.49,1.5,66%,"Breakfast, Groceries > Attas & Flours > Ready / Instant Mix",https://desismart.co.uk/wp-content/uploads/2022/05/MTR_Rice_Idli_Mix_6x500g-removebg-preview.png
,MTR Rava Dosa Mix 500G,1,0,,"DelighTFully crispy and golden on the edges, Rava Dosa is quite the signature MTR dish. Follow the easy instructions to prepare it in a jiffy!\n\nTasty Tip:\nServe hot with MTR sambar, chutney and potato curry.",,,zero-rate,1,13,2,1,,2.49,1.4,78%,"Breakfast, Groceries > Attas & Flours > Ready / Instant Mix",https://desismart.co.uk/wp-content/uploads/2022/05/MTR_Rava_Dosa_Mix_6x500g-removebg-preview.png
,MTR Dosa Mix 500G,1,0,,"Now you can get delighTFully crispy and golden rice dosas. A delicious traditional breakfast, made ready with an instant mix batter.\n\nTasty Tip:\nServe piping hot with sambar, chutney and potato curry.",,,zero-rate,1,5,2,1,,1.99,1.19,67%,"Breakfast, Groceries > Attas & Flours > Ready / Instant Mix",https://desismart.co.uk/wp-content/uploads/2022/05/MTR_Dosa_Mix_6x500g-removebg-preview.png
,MTR Roasted Vermicelli 900G,1,0,,,,,zero-rate,0,0,2,1,,3.49,2,75%,"Breakfast, Groceries > Attas & Flours > Ready / Instant Mix",https://desismart.co.uk/wp-content/uploads/2023/04/MTR-Roasted-Vermicelli-900g.webp
,MTR Vermicelli 950G,1,0,,,,,zero-rate,0,0,2,1,,3.49,2,75%,"Breakfast, Groceries > Attas & Flours > Ready / Instant Mix",https://desismart.co.uk/wp-content/uploads/2023/04/MTR-Vermicelli-950g.webp
,Suvai Idli & Dosa Batter Mix 1Kg,1,0,,,,,zero-rate,1,5,2,1,,3.49,2.8,25%,"Breakfast, Groceries > Attas & Flours > Ready / Instant Mix",https://desismart.co.uk/wp-content/uploads/2023/05/Suvai-Idli-Dosa-Batter-Mix-1kg.jpg
,MTR Uttappam Mix 500g,1,0,,"<p class=""p1"">Tasty and wholesome Uttapams. Add a pleasant surprise to your breakfast. Savour these traditional fluffy South Indian pancakes with a host of accompaniments, in next to no time!</p>\n<p class=""p1"">Tasty Tip:</p>\n<p class=""p1"">Serve hot with MTR Sambar, Coconut chutney and Potato.</p>",,,zero-rate,1,6,2,1,,2.75,1.5,83%,"Breakfast, Groceries > Attas & Flours > Ready / Instant Mix",https://desismart.co.uk/wp-content/uploads/2022/05/MTR_Uttappam_Mix_6x500g-removebg-preview.png
,MTR Masala Idli Mix 500g,1,0,,"A signature dish invented by MTR Foods for a healthy &amp; wholesome breakfast. A delicious, traditional breakfast for you and your family is now ready in an instant! Tasty Tip: Serve hot with MTR sambar, coconut chutney and potato curry. Garnish with tomato slices and cashew nuts.",,,zero-rate,1,3,2,1,,2.75,1.5,83%,"Breakfast, Groceries > Attas & Flours > Ready / Instant Mix",https://desismart.co.uk/wp-content/uploads/2023/07/MTR-Masala-Rava-Idli-Mix-500g.jpeg
,MTR Idli / Dosa / Chutney Powder 200g,1,0,,,,,zero-rate,1,5,2,1,,2.75,1.5,83%,"Breakfast, Groceries > Attas & Flours > Ready / Instant Mix",https://desismart.co.uk/wp-content/uploads/2023/07/MTR-Idli-Dosa-Chutney-Powder-200g.jpg
,Thiruvarul Idli & Dosa Batter Mix 1kg,0,0,,,,,zero-rate,0,0,2,1,,2.75,1.5,83%,"Breakfast, Groceries > Attas & Flours > Ready / Instant Mix",https://desismart.co.uk/wp-content/uploads/2023/09/Dosa-Batter.webp
,Thiruvarul Idli & Dosa Batter Mix 1kg x 2,0,0,,,,,zero-rate,0,0,2,1,,5,3,67%,"Breakfast, Groceries > Attas & Flours > Ready / Instant Mix",https://desismart.co.uk/wp-content/uploads/2023/09/Dosa-Batter.webp
,Maggi Masala Noodles 420G,1,0,,,,,zero-rate,0,0,2,1,,2.19,1.25,75%,"Breakfast, Groceries > Attas & Flours > Ready / Instant Mix",https://desismart.co.uk/wp-content/uploads/2023/10/download-18-1.jpeg
,Priya Quick Upma 80G,1,0,,,,,zero-rate,1,4,2,1,,1.49,0.7,113%,"Breakfast, Groceries > Attas & Flours > Ready / Instant Mix",https://desismart.co.uk/wp-content/uploads/2023/10/Priya-Quick-Upma-80G.webp
,Priya Quick Mellet Upma 65G,1,0,,,,,zero-rate,1,2,2,1,,1.49,0.7,113%,"Breakfast, Groceries > Attas & Flours > Ready / Instant Mix",https://desismart.co.uk/wp-content/uploads/2023/10/Priya-Quick-Mellet-Upma-65G.jpeg
,Priya Quick Mellet Poha 80G,1,0,,,,,zero-rate,1,3,2,1,,1.49,0.7,113%,"Breakfast, Groceries > Attas & Flours > Ready / Instant Mix",https://desismart.co.uk/wp-content/uploads/2023/10/Priya-Quick-Mellet-Poha-80G.jpeg
,Hal Dosa Mix 200Gm,1,0,,,,,zero-rate,1,3,2,1,,1.29,0.9,43%,"Breakfast, Groceries > Attas & Flours > Ready / Instant Mix",https://desismart.co.uk/wp-content/uploads/2023/10/Hal-Dosa-Mix-200Gm.jpeg
,Hal Idli Mix 200Gm,1,0,,,,,zero-rate,1,3,2,1,,1.29,0.9,43%,"Breakfast, Groceries > Attas & Flours > Ready / Instant Mix",https://desismart.co.uk/wp-content/uploads/2023/10/Hal-Idli-Mix-200Gm.jpeg
,Gits Idli 500G,1,0,,,,,zero-rate,1,3,2,1,,2.49,1.59,57%,"Breakfast, Groceries > Attas & Flours > Ready / Instant Mix",https://desismart.co.uk/wp-content/uploads/2023/10/Gits-Idli-500G.jpeg
,Gits Upma 500G,1,0,,,,,zero-rate,1,4,2,1,,2.49,1.59,57%,"Breakfast, Groceries > Attas & Flours > Ready / Instant Mix",https://desismart.co.uk/wp-content/uploads/2023/10/Gits-Upma-500G-1.jpeg
,Gits Dosa 200G,1,0,,,,,zero-rate,1,3,2,1,,1.49,0.79,89%,"Breakfast, Groceries > Attas & Flours > Ready / Instant Mix",https://desismart.co.uk/wp-content/uploads/2023/10/Gits-Dosa-200G.jpeg
,Maggie Atta Noodles 75G,1,0,,,,,zero-rate,1,8,2,1,,0.5,0.35,43%,"Breakfast, Groceries > Attas & Flours > Ready / Instant Mix",https://desismart.co.uk/wp-content/uploads/2023/10/download-7-4.jpeg
,Mtr Instant Upma 230G,1,0,,,,,zero-rate,1,6,2,1,,2.49,1.6,56%,"Breakfast, Groceries > Attas & Flours > Ready / Instant Mix",https://desismart.co.uk/wp-content/uploads/2023/10/download-2-2.jpeg
,SUVAI Vada Batter 500g,1,1,,,,,zero-rate,1,5,2,1,,3.89,2.9,34%,"Breakfast, Groceries > Attas & Flours > Ready / Instant Mix","https://desismart.co.uk/wp-content/uploads/2024/02/download-3-2.jpg, https://desismart.co.uk/wp-content/uploads/2024/02/download-3-1.jpg"
,MTR Rava Idli Mix 500g,1,0,,"A signature dish invented by MTR Foods for a healthy &amp; wholesome breakfast. A delicious, traditional breakfast for you and your family is now ready in an instant! Tasty Tip: Serve hot with MTR sambar, coconut chutney and potato curry. Garnish with tomato slices and cashew nuts.",,,zero-rate,1,3,2,1,,2.75,1.5,83%,"Breakfast, Instant Mix",https://desismart.co.uk/wp-content/uploads/2022/05/MTR_Rava_Idli_Mix_6x500g-removebg-preview.png
,Maggie Masala Noodles 70G,1,0,,,,,zero-rate,1,30,2,1,,0.4,0.27,48%,"Breakfast, Sale",https://desismart.co.uk/wp-content/uploads/2022/06/maagi-70g-removebg-preview.png
,Shezan Jam Mango 370g,1,0,,,,,zero-rate,1,1,2,1,,1.5,1.04,44%,"Breakfast, Sweets & Savouries > Chocolates",https://desismart.co.uk/wp-content/uploads/2023/08/Shezan-Jam-Mango-370g.webp
,Desi S-Mart Groundnut Oil (C/Pressed & Filtered) 2Lt (1Lt X 2),1,0,,"Desi S-Mart Groundnut Oil is unrefined 100% Pure Cold Pressed Peanut Oil and Double Filtered (not refined and not chemically treated) to remove unwanted saturated fats, remove excessive moisture and removes all impurities and sediments from the oil; this not only enhances the quality of the oil but also makes the oil more healthy and enables it to be used all cooking needs including frying as well.\n\nNo sedimentation or presence of any mud in the bottom of the bottle.\n\nThis Healthy Double Filtered Oil can be used for,\n<ul>\n 	<li>Cooking</li>\n 	<li>Shallow Frying as well as</li>\n 	<li>Deep Frying purposes</li>\n</ul>",,,zero-rate,1,155,2,1,,9.49,7.24,31%,"Bulk Buy, Groceries > Ghees & Oils",https://desismart.co.uk/wp-content/uploads/2022/10/Desi_S-Mart_Groundnut_Oil_Cold_Pressed_1lt-removebg-preview.png
,Village Groundnut (Indian Peanuts) 2Kg (1Kg X 2),1,0,,"Eating peanuts regularly maintains heart health. In India, peanuts are used in a variety of recipes. In the form of paste, flour, or only roasted, raw. Peanuts are used in spicy as well as sweet recipes. With taste, peanuts are rich in vitamins and proteins.\n<ul>\n 	<li>Low in carbs, suitable for diabetic people.</li>\n 	<li>Excellent source of vitamins and minerals.</li>\n 	<li>Peanuts are also good for weight loss.</li>\n</ul>\nPeanuts are popular as excellent in taste and also have health benefits.",,,zero-rate,1,2,2,1,,7.49,5.18,45%,"Bulk Buy, Groceries > Pulses & Dals",https://desismart.co.uk/wp-content/uploads/2022/06/Village_Peanuts-removebg-preview.png
,Desi S-Mart Mung Dal Split (Green Gram XXL Bean Size) 2Kg (1Kg X 2),1,0,,,,,zero-rate,1,42,2,1,,4.99,3,66%,"Bulk Buy, Groceries > Pulses & Dals",https://desismart.co.uk/wp-content/uploads/2023/01/Mung-Dal-removebg.png
,Desi S-Mart Toor Dal (Kandipappu) 2Kg (1Kg X2),1,0,,,,,zero-rate,1,211,2,1,,4.99,3.74,33%,"Bulk Buy, Groceries > Pulses & Dals",https://desismart.co.uk/wp-content/uploads/2022/10/Toor_Dal-removebg-preview.png
,Desi S-Mart Urid Gota (Black Gram) 2Kg (1Kg X 2),1,0,,,,,zero-rate,1,199,2,1,,4.99,3.9,28%,"Bulk Buy, Groceries > Pulses & Dals",https://desismart.co.uk/wp-content/uploads/2022/10/Urid_Gota-removebg-preview.png
,Village Foxtail Millets (Korralu / Kangni) 2Kg (1Kg X 2),1,0,,,,,zero-rate,1,10,2,1,,5.99,3.38,77%,"Bulk Buy, Rice > Millet Rice",https://desismart.co.uk/wp-content/uploads/2022/06/Village_Foxtail_Millet-removebg-preview.png
,Village Kodo Millets (Arikelu / Kodra) 2Kg (1Kg X 2),1,0,,,,,zero-rate,1,95,2,1,,5.99,3.38,77%,"Bulk Buy, Rice > Millet Rice",https://desismart.co.uk/wp-content/uploads/2022/06/Village_Kodo_Millet-removebg-preview.png
,Village Little Millets (Samalu) 2Kg (1Kg X 2),1,0,,"Samai millet is similar to regular rice. It is nutritious and healthier. Rice > Millet Rice is best for weight loss. It can be used in a variety of dishes, including porridge, salad, and cookies.",,,zero-rate,0,0,2,1,,5.29,3.38,57%,"Bulk Buy, Rice > Millet Rice",https://desismart.co.uk/wp-content/uploads/2022/06/Village_Little_Millet-removebg-preview.png
,Srilalitha Sona Masoori Brown Rice 10Kg (5Kg X 2),1,0,,"Srilalitha Single Polished Sona Masoori Brown Rice branded as Brown Rice is rich in fibre content helps reduce cholesterol. After removal of husk from the paddy, rice passes through the state of art equipment and removes a fine layer of bran and retains a natural rich layer of the bran full of natural vitamins, nutrients, minerals, fiber, protein and oil and to slow the release of sugars in the body\n\nSingle Polished Rice (branded as Brown Rice) of Sri Lalitha brand is the go for the product if you are looking for a healthy alternative for white rice.\n\nOne of the fine quality rice sourced from local villages of the Andhra &amp; Telangana. Aged before packing and has a rich and unique aroma to its name.\n<ul>\n 	<li>Hygienically packed and untouched by hands. Sortex Rice, 100% free from stones or other impurities.</li>\n 	<li>pack will keep the rice clean and neat for long periods of time.</li>\n</ul>",,,zero-rate,0,0,2,1,,18.49,13.18,40%,"Bulk Buy, Rice > Single Polished, Rice > Sona Masoori Rice",https://desismart.co.uk/wp-content/uploads/2022/05/Lalitha_Rice_Brown_Bag-removebg-preview.png
,Maggie Masala Noodles 700G (70G X 10) BBD- 06/23,1,0,,,,,zero-rate,0,0,2,1,2.75,3.99,2.6,53%,"Bulk Buy, Sale",https://desismart.co.uk/wp-content/uploads/2022/06/maagi-70g-removebg-preview.png
,Yippee Noodles 600G (60G X 10) BBD- 07/23,1,0,,,,,zero-rate,0,0,2,1,3.49,4.25,2.7,57%,"Bulk Buy, Sale",https://desismart.co.uk/wp-content/uploads/2023/02/yippee.png
,Maggie Masala Noodles 210G (70G X 3) BBD- 06/23,1,0,,,,,zero-rate,0,0,2,1,1,1.25,1.3,-4%,"Bulk Buy, Sale",https://desismart.co.uk/wp-content/uploads/2022/06/maagi-70g-removebg-preview.png
,Yippee Noodles 300G (60G X 5) BBD- 07/23,1,0,,,,,zero-rate,0,0,2,1,1.99,2.39,1.35,77%,"Bulk Buy, Sale",https://desismart.co.uk/wp-content/uploads/2023/02/yippee.png
,Vandevi Hing (Inguva) 100G (50G X 2),1,0,,,,,vat-20,1,13,2,1,,2.99,1.38,117%,"Bulk Buy, Spices > Herbs",https://desismart.co.uk/wp-content/uploads/2022/10/Vandevi_Hing_50g.png
,Agririch Tamarind Slab Pack 1Kg (500G X 2),1,0,,,,,zero-rate,1,67,2,1,,3.99,2.54,57%,"Bulk Buy, Spices > Whole Spices",https://desismart.co.uk/wp-content/uploads/2022/10/Agririch_Tamarind_Slab_Pack_500g-removebg-preview.png
,Agririch Methi Seeds (Menthulu) 500G (250G X 2),1,0,,,,,zero-rate,1,91,2,1,,1.99,0.92,116%,"Bulk Buy, Spices > Whole Spices",https://desismart.co.uk/wp-content/uploads/2022/10/Agri_Menti-removebg-preview.png
,Peppa Pig Mallow Pop 30g,1,0,,,,,vat-20,1,5,2,1,,1.25,0.9324,34%,Chocolates,https://desismart.co.uk/wp-content/uploads/2023/06/Peppa-Pig-Mallow-Pop-30g.png
,Jelly Bean Machine 55g,1,0,,,,,vat-20,1,5,2,1,,1.25,0.798,57%,Chocolates,https://desismart.co.uk/wp-content/uploads/2023/06/Jelly-Bean-Machine-55g.webp
,KM Flip Phone 30g,1,0,,,,,vat-20,1,5,2,1,,1.25,0.879,42%,Chocolates,https://desismart.co.uk/wp-content/uploads/2023/06/KM-Flip-Phone-30g.webp
,Funny Face Light Pop 11g,1,0,,,,,vat-20,1,5,2,1,,1.25,0.798,57%,Chocolates,https://desismart.co.uk/wp-content/uploads/2023/06/Funny-Face-Light-Pop-11g.webp
,Kidsmania Froggy Chomp 17g,1,0,,,,,vat-20,1,5,2,1,,1.25,0.879,42%,Chocolates,https://desismart.co.uk/wp-content/uploads/2023/06/Kidsmania-Froggy-Chomp-17g.jpg
,CCF Sports Flickerz 11g,1,0,,,,,vat-20,1,5,2,1,,1.25,0.79836,57%,Chocolates,https://desismart.co.uk/wp-content/uploads/2023/06/CCF-Sports-Flickerz-11g.webp
,Dr Oetker Dark Choc Chips 100g,1,0,,,,,zero-rate,1,6,2,1,,2.39,1.41,70%,Chocolates,https://desismart.co.uk/wp-content/uploads/2023/07/Dr-Oetker-Dark-Choc-Chips-100g.png
,Dr Oetker White Choc Chips 100g,1,0,,,,,zero-rate,1,6,2,1,,2.39,1.5,59%,Chocolates,https://desismart.co.uk/wp-content/uploads/2023/07/v.webp
,KINDER SURPRISE EGGS 20G,1,0,,,,,zero-rate,1,10,2,1,,1.09,0.8329,31%,Chocolates,https://desismart.co.uk/wp-content/uploads/2023/08/KINDER-SURPRISE-EGGS-20G.jpeg
